regime_key,case_name,residual_csv_path,events_csv_path,n_candidates,k,n_events_written,n_missing_coord_nodes_skipped,tau_rel,tau_abs,p,kmin,kmax,status
G3_W_H,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G3_W_H\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G3_W_H\ip_first_track_3arc_78910\events_topk.csv,74182,2225,2225,0,3.0,0.0,0.03,1000,10000,OK
G3_W_H,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G3_W_H\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G3_W_H\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,49065,1472,1472,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G3_W_L\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G3_W_L\ip_1and3line_3_arc_78910\events_topk.csv,102401,3072,3072,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G3_W_L\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G3_W_L\Ip_1track_1_arc_345\events_topk.csv,52553,1577,1577,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_2_arc_all_tracks_222,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G3_W_L\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G3_W_L\ip_2_arc_all_tracks_222\events_topk.csv,31039,1000,1000,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G3_W_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G3_W_L\ip_3track_1_arc_678\events_topk.csv,72343,2170,2170,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G3_W_L\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G3_W_L\ip_first_track_3arc_78910\events_topk.csv,82206,2466,2466,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G3_W_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G3_W_L\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,49644,1489,1489,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_H\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_H\ip_1and3line_3_arc_78910\events_topk.csv,73938,2218,2218,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_H\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_H\Ip_1track_1_arc_345\events_topk.csv,38271,1148,1148,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,ip_2_arc_all_tracks_222,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_H\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_H\ip_2_arc_all_tracks_222\events_topk.csv,213300,6399,6399,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_H\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_H\ip_3track_1_arc_678\events_topk.csv,49157,1475,1475,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_H\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_H\ip_first_track_3arc_78910\events_topk.csv,213301,6399,6399,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_H\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_H\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,30880,1000,1000,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_L\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_L\ip_1and3line_3_arc_78910\events_topk.csv,75857,2276,2276,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_L\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_L\Ip_1track_1_arc_345\events_topk.csv,40271,1208,1208,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,ip_2_arc_all_tracks_222,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_L\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_L\ip_2_arc_all_tracks_222\events_topk.csv,208104,6243,6243,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_L\ip_3track_1_arc_678\events_topk.csv,52583,1577,1577,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_L\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_L\ip_first_track_3arc_78910\events_topk.csv,208105,6243,6243,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_S_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_S_L\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,31465,1000,1000,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_H\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_H\ip_1and3line_3_arc_78910\events_topk.csv,71325,2140,2140,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_H\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_H\Ip_1track_1_arc_345\events_topk.csv,38174,1145,1145,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,ip_2_arc_all_tracks_222,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_H\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_H\ip_2_arc_all_tracks_222\events_topk.csv,216657,6500,6500,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_H\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_H\ip_3track_1_arc_678\events_topk.csv,47239,1417,1417,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_H\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_H\ip_first_track_3arc_78910\events_topk.csv,216658,6500,6500,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_H\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_H\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,36440,1093,1093,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_L\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_L\ip_1and3line_3_arc_78910\events_topk.csv,74337,2230,2230,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_L\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_L\Ip_1track_1_arc_345\events_topk.csv,39658,1190,1190,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,ip_2_arc_all_tracks_222,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_L\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_L\ip_2_arc_all_tracks_222\events_topk.csv,213777,6413,6413,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_L\ip_3track_1_arc_678\events_topk.csv,50129,1504,1504,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_L\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_L\ip_first_track_3arc_78910\events_topk.csv,213779,6413,6413,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G4_W_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\events_equivstress\G4_W_L\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,34359,1031,1031,0,3.0,0.0,0.03,1000,10000,OK
