Entity	 X(mm)	 Y(mm)	 Z(mm)	Node ID	Body
Mesh Node 5483	59	50.5	14.706	5483	SYS\Solid7
Mesh Node 5484	59	50.5	12.605	5484	SYS\Solid7
Mesh Node 5485	59	50.5	10.504	5485	SYS\Solid7
Mesh Node 5486	59	50.5	8.4034	5486	SYS\Solid7
Mesh Node 5487	59	50.5	6.3025	5487	SYS\Solid7
Mesh Node 5488	59	50.5	4.2017	5488	SYS\Solid7
Mesh Node 5489	59	50.5	2.1008	5489	SYS\Solid7
Mesh Node 5490	59	50.5	5.30E-28	5490	SYS\Solid7
Mesh Node 5491	59	50.5	21.008	5491	SYS\Solid7
Mesh Node 5492	59	52.757	20.956	5492	SYS\Solid7
Mesh Node 5493	59	55.01	20.831	5493	SYS\Solid7
Mesh Node 5494	59	57.259	20.633	5494	SYS\Solid7
Mesh Node 5495	59	59.5	2.0363	5495	SYS\Solid7
Mesh Node 5496	59	59.5	4.0725	5496	SYS\Solid7
Mesh Node 5497	59	59.5	6.1088	5497	SYS\Solid7
Mesh Node 5498	59	59.5	8.145	5498	SYS\Solid7
Mesh Node 5499	59	59.5	10.181	5499	SYS\Solid7
Mesh Node 5500	59	59.5	12.218	5500	SYS\Solid7
Mesh Node 5501	59	59.5	14.254	5501	SYS\Solid7
Mesh Node 5502	59	59.5	16.29	5502	SYS\Solid7
Mesh Node 5503	59	59.5	18.326	5503	SYS\Solid7
Mesh Node 5504	59	59.5	20.363	5504	SYS\Solid7
Mesh Node 5505	59	59.5	0	5505	SYS\Solid7
Mesh Node 5506	59	60.5	18.196	5506	SYS\Solid7
Mesh Node 5507	59	60.5	16.175	5507	SYS\Solid7
Mesh Node 5508	59	60.5	14.153	5508	SYS\Solid7
Mesh Node 5509	59	60.5	12.131	5509	SYS\Solid7
Mesh Node 5510	59	60.5	10.109	5510	SYS\Solid7
Mesh Node 5511	59	60.5	8.0873	5511	SYS\Solid7
Mesh Node 5512	59	60.5	6.0655	5512	SYS\Solid7
Mesh Node 5513	59	60.5	4.0436	5513	SYS\Solid7
Mesh Node 5514	59	60.5	2.0218	5514	SYS\Solid7
Mesh Node 5515	59	60.5	2.12E-27	5515	SYS\Solid7
Mesh Node 5516	59	60.5	20.218	5516	SYS\Solid7
Mesh Node 5517	59	62.773	19.835	5517	SYS\Solid7
Mesh Node 5518	59	65.033	19.377	5518	SYS\Solid7
Mesh Node 5519	59	67.276	18.845	5519	SYS\Solid7
Mesh Node 5520	59	69.5	2.2799	5520	SYS\Solid7
Mesh Node 5521	59	69.5	4.5598	5521	SYS\Solid7
Mesh Node 5522	59	69.5	6.8397	5522	SYS\Solid7
Mesh Node 5523	59	69.5	9.1196	5523	SYS\Solid7
Mesh Node 5524	59	69.5	11.4	5524	SYS\Solid7
Mesh Node 5525	59	69.5	13.679	5525	SYS\Solid7
Mesh Node 5526	59	69.5	15.959	5526	SYS\Solid7
Mesh Node 5527	59	69.5	18.239	5527	SYS\Solid7
Mesh Node 5528	59	69.5	0	5528	SYS\Solid7
Mesh Node 5529	59	70.5	15.698	5529	SYS\Solid7
Mesh Node 5530	59	70.5	13.456	5530	SYS\Solid7
Mesh Node 5531	59	70.5	11.213	5531	SYS\Solid7
Mesh Node 5532	59	70.5	8.9706	5532	SYS\Solid7
Mesh Node 5533	59	70.5	6.7279	5533	SYS\Solid7
Mesh Node 5534	59	70.5	4.4853	5534	SYS\Solid7
Mesh Node 5535	59	70.5	2.2426	5535	SYS\Solid7
Mesh Node 5536	59	70.5	-6.06E-28	5536	SYS\Solid7
Mesh Node 5537	59	70.5	17.941	5537	SYS\Solid7
Mesh Node 5538	59	72.793	17.195	5538	SYS\Solid7
Mesh Node 5539	59	75.059	16.371	5539	SYS\Solid7
Mesh Node 5540	59	77.296	15.469	5540	SYS\Solid7
Mesh Node 5541	59	79.5	2.4151	5541	SYS\Solid7
Mesh Node 5542	59	79.5	4.8302	5542	SYS\Solid7
Mesh Node 5543	59	79.5	7.2453	5543	SYS\Solid7
Mesh Node 5544	59	79.5	9.6603	5544	SYS\Solid7
Mesh Node 5545	59	79.5	12.075	5545	SYS\Solid7
Mesh Node 5546	59	79.5	14.491	5546	SYS\Solid7
Mesh Node 5547	59	79.5	0	5547	SYS\Solid7
Mesh Node 5548	59	80.5	11.68	5548	SYS\Solid7
Mesh Node 5549	59	80.5	9.3441	5549	SYS\Solid7
Mesh Node 5550	59	80.5	7.0081	5550	SYS\Solid7
Mesh Node 5551	59	80.5	4.6721	5551	SYS\Solid7
Mesh Node 5552	59	80.5	2.336	5552	SYS\Solid7
Mesh Node 5553	59	80.5	2.02E-28	5553	SYS\Solid7
Mesh Node 5554	59	80.5	14.016	5554	SYS\Solid7
Mesh Node 5555	59	82.052	13.241	5555	SYS\Solid7
Mesh Node 5556	59	83.585	12.427	5556	SYS\Solid7
Mesh Node 5557	59	85.097	11.576	5557	SYS\Solid7
Mesh Node 5558	59	86.587	10.687	5558	SYS\Solid7
Mesh Node 5559	59	88.055	9.7621	5559	SYS\Solid7
Mesh Node 5560	59	89.5	2.2002	5560	SYS\Solid7
Mesh Node 5561	59	89.5	4.4004	5561	SYS\Solid7
Mesh Node 5562	59	89.5	6.6006	5562	SYS\Solid7
Mesh Node 5563	59	89.5	8.8008	5563	SYS\Solid7
Mesh Node 5564	59	89.5	0	5564	SYS\Solid7
Mesh Node 5565	59	90.5	6.0783	5565	SYS\Solid7
Mesh Node 5566	59	90.5	4.0522	5566	SYS\Solid7
Mesh Node 5567	59	90.5	2.0261	5567	SYS\Solid7
Mesh Node 5568	59	90.5	-1.06E-27	5568	SYS\Solid7
Mesh Node 5569	59	90.5	8.1044	5569	SYS\Solid7
Mesh Node 5570	59	92.182	6.8736	5570	SYS\Solid7
Mesh Node 5571	59	93.826	5.5932	5571	SYS\Solid7
Mesh Node 5572	59	95.431	4.2645	5572	SYS\Solid7
Mesh Node 5573	59	96.996	2.8885	5573	SYS\Solid7
Mesh Node 5574	59	98.52	1.4666	5574	SYS\Solid7
Mesh Node 5575	59	100	10	5575	SYS\Solid7
Mesh Node 5576	59	100	7.5	5576	SYS\Solid7
Mesh Node 5577	59	100	5	5577	SYS\Solid7
Mesh Node 5578	59	100	2.5	5578	SYS\Solid7
Mesh Node 5579	59	100	1.39E-14	5579	SYS\Solid7
Mesh Node 5580	59	99	7.4151	5580	SYS\Solid7
Mesh Node 5581	59	99	5.7405	5581	SYS\Solid7
Mesh Node 5582	59	99	4.0658	5582	SYS\Solid7
Mesh Node 5583	59	92.547	7.8497	5583	SYS\Solid7
Mesh Node 5584	59	93.889	6.8201	5584	SYS\Solid7
Mesh Node 5585	59	95.206	5.7589	5585	SYS\Solid7
Mesh Node 5586	59	96.497	4.6665	5586	SYS\Solid7
Mesh Node 5587	59	99	2.3911	5587	SYS\Solid7
Mesh Node 5588	59	97.762	3.5437	5588	SYS\Solid7
Mesh Node 5589	59	91.181	8.8471	5589	SYS\Solid7
Mesh Node 5590	59	93.136	8.9077	5590	SYS\Solid7
Mesh Node 5591	59	95.091	8.9684	5591	SYS\Solid7
Mesh Node 5592	59	97.045	9.0291	5592	SYS\Solid7
Mesh Node 5593	59	99	9.0898	5593	SYS\Solid7
Mesh Node 5594	59	89.5	15.302	5594	SYS\Solid7
Mesh Node 5595	59	89.5	13.538	5595	SYS\Solid7
Mesh Node 5596	59	89.5	11.773	5596	SYS\Solid7
Mesh Node 5597	59	83.324	13.704	5597	SYS\Solid7
Mesh Node 5598	59	85.424	12.542	5598	SYS\Solid7
Mesh Node 5599	59	89.5	10.008	5599	SYS\Solid7
Mesh Node 5600	59	87.483	11.309	5600	SYS\Solid7
Mesh Node 5601	59	81.186	14.794	5601	SYS\Solid7
Mesh Node 5602	59	83.264	15.363	5602	SYS\Solid7
Mesh Node 5603	59	85.343	15.931	5603	SYS\Solid7
Mesh Node 5604	59	87.421	16.499	5604	SYS\Solid7
Mesh Node 5605	59	89.5	17.067	5605	SYS\Solid7
Mesh Node 5606	59	79.5	21.02	5606	SYS\Solid7
Mesh Node 5607	59	79.5	19.211	5607	SYS\Solid7
Mesh Node 5608	59	79.5	17.401	5608	SYS\Solid7
Mesh Node 5609	59	73.311	18.074	5609	SYS\Solid7
Mesh Node 5610	59	75.399	17.312	5610	SYS\Solid7
Mesh Node 5611	59	79.5	15.592	5611	SYS\Solid7
Mesh Node 5612	59	77.463	16.484	5612	SYS\Solid7
Mesh Node 5613	59	71.199	18.772	5613	SYS\Solid7
Mesh Node 5614	59	73.274	19.786	5614	SYS\Solid7
Mesh Node 5615	59	75.35	20.801	5615	SYS\Solid7
Mesh Node 5616	59	77.425	21.815	5616	SYS\Solid7
Mesh Node 5617	59	79.5	22.83	5617	SYS\Solid7
Mesh Node 5618	59	69.5	24.768	5618	SYS\Solid7
Mesh Node 5619	59	69.5	22.939	5619	SYS\Solid7
Mesh Node 5620	59	69.5	21.109	5620	SYS\Solid7
Mesh Node 5621	59	63.32	20.75	5621	SYS\Solid7
Mesh Node 5622	59	65.394	20.321	5622	SYS\Solid7
Mesh Node 5623	59	69.5	19.28	5623	SYS\Solid7
Mesh Node 5624	59	67.455	19.831	5624	SYS\Solid7
Mesh Node 5625	59	61.233	21.116	5625	SYS\Solid7
Mesh Node 5626	59	63.3	22.486	5626	SYS\Solid7
Mesh Node 5627	59	65.367	23.857	5627	SYS\Solid7
Mesh Node 5628	59	67.433	25.227	5628	SYS\Solid7
Mesh Node 5629	59	69.5	26.598	5629	SYS\Solid7
Mesh Node 5630	59	22.537	16.484	5630	SYS\Solid7
Mesh Node 5631	59	24.601	17.312	5631	SYS\Solid7
Mesh Node 5632	59	26.689	18.074	5632	SYS\Solid7
Mesh Node 5633	59	20.5	15.592	5633	SYS\Solid7
Mesh Node 5634	59	20.5	17.401	5634	SYS\Solid7
Mesh Node 5635	59	20.5	19.211	5635	SYS\Solid7
Mesh Node 5636	59	20.5	21.02	5636	SYS\Solid7
Mesh Node 5637	59	20.5	22.83	5637	SYS\Solid7
Mesh Node 5638	59	22.575	21.815	5638	SYS\Solid7
Mesh Node 5639	59	24.65	20.801	5639	SYS\Solid7
Mesh Node 5640	59	26.726	19.786	5640	SYS\Solid7
Mesh Node 5641	59	28.801	18.772	5641	SYS\Solid7
Mesh Node 5642	59	2.2378	3.5437	5642	SYS\Solid7
Mesh Node 5643	59	3.5027	4.6665	5643	SYS\Solid7
Mesh Node 5644	59	4.794	5.7589	5644	SYS\Solid7
Mesh Node 5645	59	6.1109	6.8201	5645	SYS\Solid7
Mesh Node 5646	59	7.4527	7.8497	5646	SYS\Solid7
Mesh Node 5647	59	1	2.3911	5647	SYS\Solid7
Mesh Node 5648	59	1	4.0658	5648	SYS\Solid7
Mesh Node 5649	59	1	5.7405	5649	SYS\Solid7
Mesh Node 5650	59	1	7.4151	5650	SYS\Solid7
Mesh Node 5651	59	1	9.0898	5651	SYS\Solid7
Mesh Node 5652	59	2.9547	9.0291	5652	SYS\Solid7
Mesh Node 5653	59	4.9094	8.9684	5653	SYS\Solid7
Mesh Node 5654	59	6.864	8.9077	5654	SYS\Solid7
Mesh Node 5655	59	8.8187	8.8471	5655	SYS\Solid7
Mesh Node 5656	59	2.7481	11.292	5656	SYS\Solid7
Mesh Node 5657	59	4.0408	12.476	5657	SYS\Solid7
Mesh Node 5658	59	5.3633	13.627	5658	SYS\Solid7
Mesh Node 5659	59	6.7145	14.744	5659	SYS\Solid7
Mesh Node 5660	59	8.0937	15.827	5660	SYS\Solid7
Mesh Node 5661	59	9.5	11.588	5661	SYS\Solid7
Mesh Node 5662	59	9.5	13.35	5662	SYS\Solid7
Mesh Node 5663	59	9.5	15.112	5663	SYS\Solid7
Mesh Node 5664	59	9.5	16.874	5664	SYS\Solid7
Mesh Node 5665	59	1.4858	10.075	5665	SYS\Solid7
Mesh Node 5666	59	3.4894	10.013	5666	SYS\Solid7
Mesh Node 5667	59	5.4929	9.9508	5667	SYS\Solid7
Mesh Node 5668	59	7.4965	9.8886	5668	SYS\Solid7
Mesh Node 5669	59	9.5	9.8264	5669	SYS\Solid7
Mesh Node 5670	59	16.736	15.363	5670	SYS\Solid7
Mesh Node 5671	59	14.657	15.931	5671	SYS\Solid7
Mesh Node 5672	59	12.579	16.499	5672	SYS\Solid7
Mesh Node 5673	59	18.814	14.794	5673	SYS\Solid7
Mesh Node 5674	59	16.676	13.704	5674	SYS\Solid7
Mesh Node 5675	59	14.576	12.542	5675	SYS\Solid7
Mesh Node 5676	59	12.517	11.309	5676	SYS\Solid7
Mesh Node 5677	59	10.5	17.067	5677	SYS\Solid7
Mesh Node 5678	59	10.5	15.302	5678	SYS\Solid7
Mesh Node 5679	59	10.5	13.538	5679	SYS\Solid7
Mesh Node 5680	59	10.5	11.773	5680	SYS\Solid7
Mesh Node 5681	59	10.5	10.008	5681	SYS\Solid7
Mesh Node 5682	59	13.086	19.305	5682	SYS\Solid7
Mesh Node 5683	59	15.181	20.581	5683	SYS\Solid7
Mesh Node 5684	59	17.32	21.78	5684	SYS\Solid7
Mesh Node 5685	59	19.5	17.459	5685	SYS\Solid7
Mesh Node 5686	59	19.5	19.273	5686	SYS\Solid7
Mesh Node 5687	59	19.5	21.088	5687	SYS\Solid7
Mesh Node 5688	59	19.5	22.903	5688	SYS\Solid7
Mesh Node 5689	59	11.037	17.957	5689	SYS\Solid7
Mesh Node 5690	59	13.153	17.379	5690	SYS\Solid7
Mesh Node 5691	59	15.269	16.8	5691	SYS\Solid7
Mesh Node 5692	59	17.384	16.222	5692	SYS\Solid7
Mesh Node 5693	59	19.5	15.644	5693	SYS\Solid7
Mesh Node 5694	59	23.146	24.57	5694	SYS\Solid7
Mesh Node 5695	59	25.238	25.414	5695	SYS\Solid7
Mesh Node 5696	59	27.357	26.189	5696	SYS\Solid7
Mesh Node 5697	59	29.5	21.381	5697	SYS\Solid7
Mesh Node 5698	59	29.5	23.219	5698	SYS\Solid7
Mesh Node 5699	59	29.5	25.057	5699	SYS\Solid7
Mesh Node 5700	59	29.5	26.895	5700	SYS\Solid7
Mesh Node 5701	59	21.082	23.658	5701	SYS\Solid7
Mesh Node 5702	59	23.187	22.629	5702	SYS\Solid7
Mesh Node 5703	59	25.291	21.6	5703	SYS\Solid7
Mesh Node 5704	59	27.396	20.572	5704	SYS\Solid7
Mesh Node 5705	59	29.5	19.543	5705	SYS\Solid7
Mesh Node 5706	59	36.7	22.486	5706	SYS\Solid7
Mesh Node 5707	59	34.633	23.857	5707	SYS\Solid7
Mesh Node 5708	59	32.567	25.227	5708	SYS\Solid7
Mesh Node 5709	59	38.767	21.116	5709	SYS\Solid7
Mesh Node 5710	59	36.68	20.75	5710	SYS\Solid7
Mesh Node 5711	59	34.606	20.321	5711	SYS\Solid7
Mesh Node 5712	59	32.545	19.831	5712	SYS\Solid7
Mesh Node 5713	59	30.5	26.598	5713	SYS\Solid7
Mesh Node 5714	59	30.5	24.768	5714	SYS\Solid7
Mesh Node 5715	59	30.5	22.939	5715	SYS\Solid7
Mesh Node 5716	59	30.5	21.109	5716	SYS\Solid7
Mesh Node 5717	59	30.5	19.28	5717	SYS\Solid7
Mesh Node 5718	59	33.2	27.934	5718	SYS\Solid7
Mesh Node 5719	59	35.287	28.423	5719	SYS\Solid7
Mesh Node 5720	59	37.387	28.848	5720	SYS\Solid7
Mesh Node 5721	59	39.5	23.674	5721	SYS\Solid7
Mesh Node 5722	59	39.5	25.518	5722	SYS\Solid7
Mesh Node 5723	59	39.5	27.362	5723	SYS\Solid7
Mesh Node 5724	59	39.5	29.207	5724	SYS\Solid7
Mesh Node 5725	59	31.13	27.38	5725	SYS\Solid7
Mesh Node 5726	59	32.525	26.455	5726	SYS\Solid7
Mesh Node 5727	59	33.92	25.53	5727	SYS\Solid7
Mesh Node 5728	59	35.315	24.605	5728	SYS\Solid7
Mesh Node 5729	59	36.71	23.68	5729	SYS\Solid7
Mesh Node 5730	59	38.105	22.754	5730	SYS\Solid7
Mesh Node 5731	59	39.5	21.829	5731	SYS\Solid7
Mesh Node 5732	59	47.351	23.117	5732	SYS\Solid7
Mesh Node 5733	59	45.981	24.235	5733	SYS\Solid7
Mesh Node 5734	59	44.611	25.353	5734	SYS\Solid7
Mesh Node 5735	59	43.24	26.471	5735	SYS\Solid7
Mesh Node 5736	59	41.87	27.59	5736	SYS\Solid7
Mesh Node 5737	59	48.721	21.999	5737	SYS\Solid7
Mesh Node 5738	59	46.66	21.932	5738	SYS\Solid7
Mesh Node 5739	59	44.601	21.805	5739	SYS\Solid7
Mesh Node 5740	59	42.548	21.618	5740	SYS\Solid7
Mesh Node 5741	59	40.5	28.708	5741	SYS\Solid7
Mesh Node 5742	59	40.5	26.874	5742	SYS\Solid7
Mesh Node 5743	59	40.5	25.04	5743	SYS\Solid7
Mesh Node 5744	59	40.5	23.206	5744	SYS\Solid7
Mesh Node 5745	59	40.5	21.372	5745	SYS\Solid7
Mesh Node 5746	59	41.179	29.444	5746	SYS\Solid7
Mesh Node 5747	59	43.252	29.679	5747	SYS\Solid7
Mesh Node 5748	59	45.331	29.852	5748	SYS\Solid7
Mesh Node 5749	59	47.414	29.962	5749	SYS\Solid7
Mesh Node 5750	59	49.5	22.654	5750	SYS\Solid7
